S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
855,2014-03-10,6,814.00,354961.00,450.00,433.00,439.00
856,2014-03-11,33,9884.00,4064245.00,440.00,400.00,412.00
857,2014-03-12,27,7964.00,3207499.00,407.00,399.00,400.00
858,2014-03-13,42,10034.00,4023039.00,408.00,400.00,400.00
859,2014-03-17,7,1481.00,574839.00,399.00,385.00,385.00
860,2014-03-18,14,3452.00,1292823.00,386.00,360.00,360.00
861,2014-03-19,27,9758.00,3613615.00,395.00,360.00,383.00
862,2014-03-20,23,5561.00,2213372.00,400.00,390.00,399.00
863,2014-03-23,8,828.00,330094.00,401.00,396.00,400.00
864,2014-03-24,23,3115.00,1235446.00,400.00,392.00,399.00
865,2014-03-25,20,3465.00,1385757.00,405.00,395.00,398.00
866,2014-03-26,13,3461.00,1358905.00,400.00,390.00,392.00
867,2014-03-27,14,4707.00,1870516.00,400.00,394.00,400.00
868,2014-03-31,22,3806.00,1550428.00,415.00,400.00,412.00
869,2014-04-01,21,2853.00,1239625.00,444.00,420.00,440.00
870,2014-04-02,52,10128.00,4784087.00,484.00,436.00,480.00
871,2014-04-03,56,9172.00,4472926.00,510.00,466.00,498.00
872,2014-04-06,26,3871.00,1794182.00,499.00,453.00,460.00
873,2014-04-07,22,4414.00,1990839.00,456.00,448.00,449.00
874,2014-04-09,14,2535.00,1152624.00,460.00,449.00,459.00
875,2014-04-10,13,4374.00,2032645.00,468.00,450.00,468.00
876,2014-04-13,7,2003.00,940000.00,470.00,465.00,470.00
877,2014-04-15,18,6204.00,2931675.00,479.00,470.00,470.00
878,2014-04-16,19,4895.00,2301601.00,478.00,466.00,472.00
879,2014-04-17,13,2467.00,1147709.00,470.00,462.00,465.00
880,2014-04-20,24,7050.00,3233560.00,470.00,450.00,451.00
881,2014-04-21,20,5303.00,2392982.00,460.00,445.00,449.00
882,2014-04-22,15,2464.00,1108742.00,452.00,449.00,450.00
883,2014-04-23,35,9625.00,4345068.00,468.00,446.00,450.00
884,2014-04-27,23,5598.00,2534689.00,460.00,450.00,455.00
885,2014-04-28,17,2923.00,1332046.00,464.00,450.00,464.00
886,2014-04-29,19,2877.00,1307636.00,460.00,451.00,451.00
887,2014-04-30,27,6858.00,3070735.00,455.00,442.00,446.00
888,2014-05-04,26,4403.00,1943666.00,454.00,435.00,443.00
889,2014-05-05,29,10800.00,4746898.00,446.00,435.00,444.00
890,2014-05-06,27,6809.00,3051869.00,452.00,444.00,451.00
891,2014-05-07,34,11120.00,4863855.00,457.00,422.00,443.00
892,2014-05-08,32,12906.00,5616027.00,444.00,430.00,432.00
893,2014-05-11,26,9930.00,4275056.00,440.00,427.00,430.00
894,2014-05-12,26,5807.00,2480529.00,442.00,417.00,431.00
895,2014-05-13,19,3379.00,1449536.00,435.00,425.00,432.00
896,2014-05-15,10,2011.00,857812.00,432.00,425.00,427.00
897,2014-05-18,9,2160.00,915605.00,428.00,420.00,420.00
898,2014-05-19,24,6231.00,2619338.00,430.00,415.00,420.00
899,2014-05-20,10,3202.00,1338718.00,430.00,411.00,430.00
900,2014-05-21,18,4824.00,2029626.00,425.00,419.00,420.00
901,2014-05-22,15,5616.00,2361446.00,424.00,419.00,424.00
902,2014-05-25,31,11337.00,4824726.00,433.00,423.00,423.00
903,2014-05-26,20,5073.00,2134824.00,426.00,420.00,420.00
904,2014-05-27,33,9612.00,4002464.00,425.00,412.00,417.00
905,2014-05-28,51,12430.00,5160768.00,425.00,409.00,411.00
906,2014-06-01,71,19346.00,7931767.00,418.00,406.00,409.00
907,2014-06-02,36,12477.00,5203346.00,423.00,413.00,418.00
908,2014-06-03,51,13739.00,5832059.00,435.00,418.00,429.00
909,2014-06-04,19,7162.00,3060869.00,435.00,425.00,435.00
910,2014-06-05,16,2724.00,1161367.00,430.00,425.00,428.00
911,2014-06-08,16,2495.00,1073606.00,437.00,425.00,434.00
912,2014-06-09,26,6865.00,2965941.00,442.00,428.00,433.00
913,2014-06-10,19,5816.00,2502393.00,435.00,428.00,429.00
914,2014-06-11,15,3096.00,1329904.00,434.00,428.00,430.00
915,2014-06-12,20,3842.00,1641518.00,430.00,423.00,430.00
916,2014-06-15,53,23092.00,9905872.00,438.00,425.00,431.00
917,2014-06-16,40,11289.00,5016390.00,459.00,435.00,435.00
918,2014-06-18,54,16420.00,7234872.00,449.00,438.00,441.00
919,2014-06-19,29,6176.00,2707383.00,443.00,436.00,436.00
920,2014-06-17,35,10346.00,4584231.00,448.00,435.00,0.00
921,2014-06-23,21,4187.00,1780732.00,430.00,422.00,422.00
922,2014-06-24,33,12271.00,5262503.00,435.00,425.00,430.00
923,2014-06-25,35,12703.00,5462728.00,433.00,425.00,430.00
924,2014-06-26,50,14697.00,6335738.00,438.00,427.00,430.00
925,2014-06-29,44,25038.00,10811427.00,438.00,428.00,430.00
926,2014-06-30,68,21073.00,9057793.00,439.00,425.00,435.00
927,2014-07-01,103,43058.00,18596824.00,450.00,428.00,438.00
928,2014-07-02,311,181213.00,82013831.00,481.00,435.00,481.00
929,2014-07-03,396,173554.00,87574170.00,529.00,472.00,526.00
930,2014-07-06,230,91713.00,50393751.00,565.00,536.00,558.00
931,2014-07-07,236,79676.00,43724747.00,580.00,531.00,537.00
932,2014-07-08,192,65576.00,35335019.00,551.00,529.00,540.00
933,2014-07-09,75,21978.00,11821819.00,550.00,532.00,536.00
934,2014-07-10,74,33101.00,17646867.00,543.00,520.00,540.00
935,2014-07-13,91,31424.00,17159880.00,565.00,536.00,546.00
936,2014-07-14,89,31499.00,16878801.00,549.00,530.00,536.00
937,2014-07-15,66,23254.00,12439502.00,544.00,530.00,533.00
938,2014-07-16,81,30929.00,16501510.00,546.00,525.00,531.00
939,2014-07-17,106,29574.00,15943641.00,551.00,531.00,540.00
940,2014-07-20,102,63663.00,34135311.00,560.00,530.00,546.00
941,2014-07-21,113,45770.00,24988335.00,555.00,540.00,546.00
942,2014-07-22,70,23144.00,12481315.00,550.00,532.00,535.00
943,2014-07-23,121,44535.00,24390221.00,556.00,538.00,553.00
944,2014-07-24,75,28811.00,15769384.00,556.00,540.00,545.00
945,2014-07-27,73,17955.00,9916885.00,566.00,546.00,550.00
946,2014-07-28,25,5645.00,3074750.00,555.00,535.00,544.00
947,2014-07-30,79,21293.00,11516074.00,554.00,530.00,540.00
948,2014-07-31,56,11784.00,6403264.00,551.00,536.00,536.00
949,2014-08-03,63,15092.00,8103029.00,542.00,535.00,536.00
950,2014-08-04,52,11454.00,6061428.00,541.00,523.00,541.00
951,2014-08-05,147,45163.00,24473025.00,560.00,525.00,532.00
952,2014-08-06,113,31619.00,16404813.00,542.00,508.00,540.00
953,2014-08-07,99,43530.00,22284843.00,545.00,506.00,513.00
954,2014-08-12,46,10316.00,5125207.00,510.00,492.00,493.00
955,2014-08-13,59,14594.00,7224870.00,510.00,483.00,507.00
956,2014-08-14,62,18250.00,9207444.00,552.00,500.00,504.00
957,2014-08-18,116,31098.00,15461409.00,512.00,485.00,489.00
958,2014-08-19,145,37489.00,18163026.00,500.00,478.00,484.00
959,2014-08-20,164,49533.00,23528291.00,489.00,470.00,477.00
960,2014-08-21,187,60787.00,27428216.00,476.00,433.00,476.00
961,2014-08-24,21,4361.00,1875009.00,441.00,417.00,425.00
962,2014-08-25,31,8257.00,3282399.00,420.00,392.00,399.00
963,2014-08-26,36,11296.00,4491506.00,408.00,390.00,395.00
964,2014-08-27,68,19093.00,7833560.00,423.00,400.00,402.00
965,2014-08-28,78,21754.00,8914744.00,420.00,402.00,402.00
966,2014-08-31,23,4360.00,1746312.00,408.00,397.00,400.00
967,2014-09-01,29,12355.00,4739655.00,398.00,375.00,390.00
968,2014-09-03,36,6471.00,2548395.00,401.00,389.00,390.00
969,2014-09-04,23,6248.00,2359905.00,388.00,364.00,380.00
970,2014-09-07,33,9195.00,3466139.00,382.00,370.00,373.00
971,2014-09-09,99,24837.00,9445664.00,391.00,372.00,385.00
972,2014-09-10,55,13305.00,5142418.00,399.00,380.00,384.00
973,2014-09-11,22,3617.00,1373033.00,384.00,377.00,380.00
974,2014-09-14,31,6156.00,2325950.00,387.00,372.00,380.00
975,2014-09-15,24,7966.00,3035414.00,385.00,375.00,385.00
976,2014-09-16,22,4776.00,1829766.00,388.00,380.00,385.00
977,2014-09-17,17,4429.00,1696863.00,388.00,380.00,383.00
978,2014-09-18,19,3101.00,1177746.00,385.00,376.00,382.00
979,2014-09-21,25,13965.00,5101323.00,375.00,360.00,363.00
980,2014-09-22,19,3918.00,1387999.00,370.00,348.00,348.00
981,2014-09-23,18,2487.00,893456.00,370.00,350.00,361.00
982,2014-09-24,9,2232.00,827631.00,386.00,362.00,386.00
983,2014-09-28,15,4265.00,1652219.00,397.00,381.00,396.00
984,2014-09-29,18,4911.00,1945504.00,408.00,389.00,400.00
985,2014-09-30,19,10947.00,4327413.00,407.00,387.00,387.00
986,2014-10-08,1,97.00,36860.00,380.00,380.00,380.00
987,2014-10-09,13,3445.00,1290984.00,380.00,373.00,380.00
988,2014-10-12,23,4927.00,1828025.00,381.00,363.00,375.00
989,2014-10-13,29,10243.00,3752214.00,380.00,360.00,375.00
990,2014-10-14,15,4101.00,1525509.00,376.00,369.00,374.00
991,2014-10-15,13,4234.00,1593688.00,379.00,374.00,376.00
992,2014-10-16,11,2263.00,864282.00,384.00,380.00,384.00
993,2014-10-19,17,5059.00,1914899.00,386.00,370.00,376.00
994,2014-10-20,7,1465.00,554851.00,388.00,369.00,378.00
995,2014-10-21,20,3242.00,1221905.00,391.00,371.00,391.00
996,2014-10-22,13,2382.00,920996.00,391.00,385.00,387.00
997,2014-10-26,2,600.00,231000.00,390.00,384.00,384.00
998,2014-10-27,18,4355.00,1683386.00,394.00,380.00,380.00
999,2014-10-28,10,2747.00,1058195.00,390.00,381.00,381.00
1000,2014-10-30,7,1153.00,434263.00,382.00,375.00,379.00
1001,2014-11-02,11,2538.00,939992.00,379.00,368.00,368.00
1002,2014-11-03,16,3894.00,1418127.00,370.00,361.00,368.00
1003,2014-11-04,20,5407.00,1953162.00,367.00,358.00,365.00
1004,2014-11-05,12,3375.00,1226088.00,370.00,352.00,366.00
1005,2014-11-06,12,2942.00,1078197.00,370.00,363.00,367.00
1006,2014-11-09,35,10021.00,3583679.00,366.00,354.00,360.00
1007,2014-11-10,20,6199.00,2190588.00,361.00,350.00,352.00
1008,2014-11-11,19,4739.00,1692344.00,370.00,352.00,370.00
1009,2014-11-12,6,1205.00,439145.00,369.00,361.00,361.00
1010,2014-11-13,15,4011.00,1429898.00,361.00,355.00,359.00
1011,2014-11-16,15,3335.00,1178222.00,362.00,351.00,353.00
1012,2014-11-17,30,7615.00,2607439.00,355.00,333.00,340.00
1013,2014-11-18,25,5172.00,1738929.00,346.00,330.00,340.00
1014,2014-11-19,21,4637.00,1602173.00,359.00,340.00,350.00
1015,2014-11-20,14,2633.00,953107.00,370.00,355.00,365.00
1016,2014-11-23,22,7276.00,2688207.00,380.00,358.00,363.00
1017,2014-11-24,16,5067.00,1815590.00,361.00,355.00,355.00
1018,2014-11-25,9,3039.00,1074106.00,360.00,350.00,354.00
1019,2014-11-30,10,2169.00,780692.00,363.00,350.00,355.00
1020,2014-12-01,32,4993.00,1759504.00,360.00,347.00,347.00
1021,2014-12-02,23,6539.00,2262175.00,352.00,342.00,343.00
1022,2014-12-03,23,7340.00,2559614.00,357.00,337.00,350.00
1023,2014-12-04,18,4714.00,1663772.00,356.00,350.00,350.00
1024,2014-12-07,8,3241.00,1135850.00,355.00,348.00,350.00
1025,2014-12-08,11,1552.00,544146.00,352.00,350.00,350.00
1026,2014-12-09,16,1542.00,539513.00,351.00,349.00,350.00
1027,2014-12-10,15,4880.00,1718832.00,364.00,350.00,352.00
1028,2014-12-11,22,6769.00,2381592.00,362.00,348.00,362.00
1029,2014-12-14,33,6083.00,2304363.00,390.00,369.00,382.00
1030,2014-12-15,51,17687.00,6727543.00,391.00,361.00,384.00
1031,2014-12-16,22,10113.00,3799183.00,381.00,370.00,374.00
1032,2014-12-17,18,4450.00,1652816.00,376.00,367.00,370.00
1033,2014-12-18,14,4696.00,1692282.00,367.00,356.00,362.00
1034,2014-12-21,10,2254.00,804296.00,358.00,355.00,357.00
1035,2014-12-22,9,2677.00,947397.00,357.00,351.00,355.00
1036,2014-12-23,20,7836.00,2731334.00,354.00,346.00,350.00
1037,2014-12-24,34,13872.00,4884482.00,360.00,350.00,353.00
1038,2014-12-28,23,5716.00,2087010.00,374.00,355.00,374.00
1039,2014-12-29,12,1849.00,675580.00,372.00,362.00,372.00
1040,2014-12-31,17,5587.00,2018204.00,365.00,355.00,362.00
1041,2015-01-01,7,2812.00,1018448.00,365.00,360.00,360.00
1042,2015-01-04,30,6607.00,2387278.00,367.00,358.00,362.00
1043,2015-01-05,30,8022.00,2917877.00,369.00,360.00,362.00
1044,2015-01-06,16,3966.00,1409482.00,369.00,351.00,355.00
1045,2015-01-07,32,12041.00,4307709.00,365.00,352.00,357.00
1046,2015-01-08,41,12627.00,4537188.00,370.00,355.00,360.00
1047,2015-01-11,27,7686.00,2743898.00,365.00,355.00,357.00
1048,2015-01-12,28,6692.00,2374506.00,360.00,351.00,359.00
1049,2015-01-13,13,3131.00,1122594.00,366.00,353.00,366.00
1050,2015-01-14,14,3870.00,1419008.00,370.00,365.00,367.00
1051,2015-01-18,14,5197.00,1897706.00,370.00,363.00,363.00
1052,2015-01-19,32,11524.00,4356012.00,398.00,369.00,375.00
1053,2015-01-20,20,5260.00,1944947.00,380.00,366.00,369.00
1054,2015-01-22,15,5315.00,1937521.00,373.00,363.00,367.00
1055,2015-01-25,14,3018.00,1097661.00,372.00,355.00,372.00
1056,2015-01-26,13,4844.00,1770820.00,375.00,361.00,366.00
1057,2015-01-27,29,20013.00,7166082.00,374.00,350.00,374.00
1058,2015-01-28,48,12374.00,4652248.00,388.00,370.00,375.00
1059,2015-01-29,33,12603.00,4694299.00,380.00,369.00,375.00
1060,2015-02-01,20,12533.00,4632552.00,373.00,368.00,373.00
1061,2015-02-02,14,3067.00,1139174.00,378.00,370.00,372.00
1062,2015-02-03,31,6489.00,2374202.00,371.00,365.00,370.00
1063,2015-02-04,21,3334.00,1217649.00,368.00,360.00,363.00
1064,2015-02-05,40,8844.00,3199605.00,365.00,360.00,362.00
1065,2015-02-08,36,10918.00,3937982.00,368.00,359.00,360.00
1066,2015-02-09,32,8575.00,3094442.00,365.00,354.00,360.00
1067,2015-02-10,19,4313.00,1552878.00,364.00,357.00,360.00
1068,2015-02-11,26,4575.00,1641884.00,363.00,346.00,363.00
1069,2015-02-12,26,3601.00,1295138.00,365.00,358.00,358.00
1070,2015-02-15,50,11221.00,3967125.00,360.00,351.00,354.00
1071,2015-02-16,53,18079.00,6321159.00,354.00,343.00,352.00
1072,2015-02-18,22,6118.00,2155539.00,361.00,350.00,353.00
1073,2015-02-22,37,9716.00,3397108.00,353.00,347.00,348.00
1074,2015-02-23,16,3972.00,1380967.00,354.00,342.00,348.00
1075,2015-02-24,22,4136.00,1431078.00,349.00,343.00,348.00
1076,2015-02-25,40,9581.00,3318012.00,350.00,343.00,348.00
1077,2015-02-26,24,2698.00,945914.00,356.00,346.00,355.00
1078,2015-03-01,12,2959.00,1022917.00,349.00,345.00,347.00
1079,2015-03-02,12,6723.00,2346094.00,351.00,347.00,351.00
1080,2015-03-03,16,3217.00,1119623.00,357.00,345.00,346.00
1081,2015-03-04,27,3456.00,1208926.00,354.00,341.00,350.00
1082,2015-03-09,30,9350.00,3285975.00,355.00,350.00,354.00
1083,2015-03-10,11,1925.00,673226.00,353.00,348.00,349.00
1084,2015-03-11,20,5899.00,2052724.00,354.00,346.00,352.00
1085,2015-03-12,15,1520.00,530897.00,355.00,348.00,348.00
1086,2015-03-15,30,5636.00,1945734.00,348.00,344.00,345.00
1087,2015-03-16,30,7456.00,2554923.00,348.00,340.00,341.00
1088,2015-03-17,14,2278.00,779869.00,345.00,335.00,345.00
1089,2015-03-18,20,5413.00,1835351.00,346.00,335.00,344.00
1090,2015-03-19,24,4124.00,1420508.00,358.00,342.00,358.00
1091,2015-03-22,17,4075.00,1435060.00,368.00,345.00,347.00
1092,2015-03-23,27,7523.00,2563830.00,345.00,334.00,341.00
1093,2015-03-24,16,2149.00,730482.00,346.00,335.00,340.00
1094,2015-03-25,13,3185.00,1090064.00,344.00,340.00,343.00
1095,2015-03-26,22,4501.00,1529715.00,343.00,337.00,341.00
1096,2015-03-29,27,4270.00,1441732.00,341.00,335.00,336.00
1097,2015-03-30,12,2845.00,962434.00,345.00,334.00,345.00
1098,2015-03-31,20,5880.00,1995637.00,343.00,337.00,342.00
1099,2015-04-01,8,1514.00,516013.00,346.00,340.00,343.00
1100,2015-04-02,10,3753.00,1269462.00,342.00,337.00,337.00
1101,2015-04-05,27,2685.00,913080.00,343.00,338.00,340.00
1102,2015-04-06,19,3670.00,1232507.00,340.00,332.00,336.00
1103,2015-04-07,9,2975.00,994464.00,340.00,333.00,338.00
1104,2015-04-08,13,3230.00,1088706.00,340.00,335.00,339.00
1105,2015-04-09,16,3751.00,1263989.00,342.00,334.00,336.00
1106,2015-04-12,24,2840.00,980723.00,348.00,342.00,344.00
1107,2015-04-13,26,4619.00,1585337.00,347.00,340.00,345.00
1108,2015-04-15,11,1709.00,581367.00,345.00,340.00,345.00
1109,2015-04-16,19,2693.00,911933.00,341.00,337.00,337.00
1110,2015-04-19,30,7789.00,2664095.00,345.00,334.00,345.00
1111,2015-04-20,18,5167.00,1778667.00,348.00,340.00,348.00
1112,2015-04-21,10,849.00,297489.00,351.00,349.00,350.00
1113,2015-04-22,17,2309.00,802506.00,352.00,342.00,350.00
1114,2015-04-23,16,3665.00,1253920.00,347.00,340.00,346.00
1115,2015-05-24,4,46.00,15244.00,340.00,322.00,322.00
1116,2015-05-25,14,1062.00,310812.00,316.00,290.00,290.00
1117,2015-05-26,61,15445.00,4307631.00,295.00,272.00,275.00
1118,2015-05-27,46,7572.00,2010644.00,278.00,255.00,265.00
1119,2015-05-28,20,7879.00,2146735.00,280.00,265.00,279.00
1120,2015-05-31,25,7909.00,2313393.00,300.00,282.00,299.00
1121,2015-06-01,33,8778.00,2670566.00,309.00,300.00,302.00
1122,2015-06-02,21,6997.00,2097110.00,308.00,295.00,308.00
1123,2015-06-03,25,4734.00,1497870.00,322.00,304.00,322.00
1124,2015-06-04,25,9099.00,2926659.00,326.00,320.00,326.00
1125,2015-06-07,25,4996.00,1637107.00,331.00,322.00,330.00
1126,2015-06-08,24,4529.00,1530270.00,351.00,330.00,346.00
1127,2015-06-09,33,8335.00,2940467.00,358.00,350.00,353.00
1128,2015-06-10,11,1489.00,510610.00,360.00,340.00,340.00
1129,2015-06-11,27,7078.00,2313411.00,334.00,324.00,327.00
1130,2015-06-14,24,7918.00,2589038.00,330.00,324.00,325.00
1131,2015-06-15,24,4294.00,1421682.00,335.00,325.00,334.00
1132,2015-06-16,28,4779.00,1562092.00,335.00,323.00,328.00
1133,2015-06-17,10,2616.00,850207.00,334.00,322.00,329.00
1134,2015-06-18,1,32.00,10720.00,335.00,335.00,335.00
1135,2015-06-21,19,2379.00,758578.00,334.00,314.00,318.00
1136,2015-06-22,26,7014.00,2231410.00,324.00,312.00,318.00
1137,2015-06-23,21,6719.00,2129018.00,323.00,312.00,323.00
1138,2015-06-24,9,2008.00,647068.00,333.00,318.00,318.00
1139,2015-06-25,19,4048.00,1302660.00,333.00,317.00,324.00
1140,2015-06-28,30,8532.00,2727068.00,326.00,318.00,320.00
1141,2015-06-29,13,3261.00,1048165.00,326.00,319.00,325.00
1142,2015-06-30,6,1106.00,355034.00,325.00,320.00,321.00
1143,2015-07-01,21,5335.00,1704656.00,325.00,318.00,318.00
1144,2015-07-02,17,3214.00,1011248.00,318.00,312.00,315.00
1145,2015-07-05,10,2399.00,746942.00,316.00,309.00,315.00
1146,2015-07-06,23,5348.00,1685643.00,319.00,314.00,315.00
1147,2015-07-07,13,3154.00,996175.00,324.00,312.00,312.00
1148,2015-07-08,7,573.00,185841.00,331.00,315.00,331.00
1149,2015-07-09,18,3088.00,982731.00,325.00,314.00,319.00
1150,2015-07-12,18,4179.00,1328080.00,319.00,317.00,318.00
1151,2015-07-13,28,7194.00,2283424.00,322.00,315.00,318.00
1152,2015-07-14,6,4121.00,1314731.00,321.00,318.00,321.00
1153,2015-07-15,17,3872.00,1238063.00,322.00,318.00,322.00
1154,2015-07-16,8,881.00,280434.00,321.00,317.00,319.00
1155,2015-07-22,22,8554.00,2712408.00,320.00,313.00,316.00
1156,2015-07-23,29,9595.00,3067031.00,322.00,317.00,320.00
1157,2015-07-26,5,1700.00,578800.00,344.00,326.00,344.00
1158,2015-07-27,26,5870.00,2002198.00,350.00,323.00,323.00
1159,2015-07-28,29,9134.00,2840986.00,319.00,310.00,310.00
1160,2015-07-29,33,9298.00,2869341.00,313.00,305.00,308.00
1161,2015-07-30,47,16138.00,5072588.00,319.00,309.00,313.00
1162,2015-08-02,9,1361.00,421857.00,314.00,308.00,312.00
1163,2015-08-03,51,10963.00,3355512.00,311.00,304.00,305.00
1164,2015-08-04,33,6855.00,2113607.00,313.00,305.00,310.00
1165,2015-08-05,28,7533.00,2311282.00,314.00,305.00,308.00
1166,2015-08-06,39,10766.00,3289526.00,313.00,300.00,300.00
1167,2015-08-09,54,18895.00,5715963.00,310.00,300.00,303.00
1168,2015-08-10,43,13455.00,4080380.00,308.00,300.00,304.00
1169,2015-08-11,48,14170.00,4258494.00,305.00,298.00,300.00
1170,2015-08-12,33,6365.00,1909852.00,304.00,295.00,300.00
1171,2015-08-13,39,11156.00,3338285.00,301.00,298.00,298.00
1172,2015-08-16,34,5088.00,1468842.00,306.00,272.00,288.00
1173,2015-08-17,25,6382.00,1901065.00,303.00,292.00,299.00
1174,2015-08-18,39,9602.00,2849588.00,300.00,294.00,294.00
1175,2015-08-19,38,11580.00,3413168.00,300.00,288.00,296.00
1176,2015-08-20,36,14022.00,4096857.00,298.00,290.00,292.00
1177,2015-08-23,45,10384.00,2863137.00,287.00,272.00,275.00
1178,2015-08-24,90,24531.00,6675782.00,286.00,265.00,280.00
1179,2015-08-25,48,17311.00,4735484.00,284.00,265.00,280.00
1180,2015-08-26,102,17432.00,4883396.00,285.00,271.00,281.00
1181,2015-08-27,9,2219.00,617340.00,283.00,277.00,283.00
1182,2015-08-31,12,2512.00,697211.00,283.00,275.00,277.00
1183,2015-09-01,30,18241.00,5039531.00,282.00,272.00,282.00
1184,2015-09-02,17,2160.00,608146.00,285.00,280.00,283.00
1185,2015-09-03,25,4379.00,1240900.00,287.00,280.00,286.00
1186,2015-09-06,28,7040.00,1974192.00,285.00,278.00,280.00
1187,2015-09-07,27,3764.00,1028138.00,279.00,268.00,278.00
1188,2015-09-08,13,4777.00,1310619.00,277.00,271.00,277.00
1189,2015-09-09,31,3125.00,870760.00,282.00,275.00,280.00
1190,2015-09-10,17,3873.00,1066457.00,280.00,274.00,279.00
1191,2015-09-13,17,7073.00,1925207.00,277.00,270.00,270.00
1192,2015-09-14,17,1639.00,459365.00,283.00,274.00,280.00
1193,2015-09-15,33,6124.00,1740183.00,288.00,282.00,284.00
1194,2015-09-16,6,2247.00,629868.00,285.00,280.00,280.00
1195,2015-09-17,26,4486.00,1265684.00,285.00,280.00,284.00
1196,2015-09-22,2,369.00,103320.00,280.00,280.00,280.00
1197,2015-09-23,27,6330.00,1850378.00,299.00,282.00,291.00
1198,2015-09-24,9,2688.00,757587.00,286.00,280.00,280.00
1199,2015-09-29,23,9447.00,2642456.00,281.00,276.00,280.00
1200,2015-09-30,5,1700.00,478790.00,283.00,280.00,281.00
1201,2015-10-01,27,1632.00,450061.00,280.00,271.00,276.00
1202,2015-10-04,21,10168.00,2805878.00,280.00,273.00,276.00
1203,2015-10-05,13,4836.00,1337564.00,278.00,273.00,278.00
1204,2015-10-06,14,5098.00,1400118.00,279.00,273.00,275.00
1205,2015-10-07,7,4193.00,1131256.00,274.00,267.00,274.00
1206,2015-10-08,12,4508.00,1229725.00,277.00,266.00,277.00
1207,2015-10-11,28,13224.00,3638346.00,279.00,272.00,277.00
1208,2015-10-14,3,201.00,54673.00,273.00,271.00,271.00
1209,2015-10-15,5,884.00,238992.00,273.00,266.00,266.00
1210,2015-10-18,7,2058.00,546968.00,270.00,261.00,266.00
1211,2015-10-27,5,1846.00,479414.00,266.00,257.00,259.00
1212,2015-10-28,6,2002.00,506306.00,255.00,251.00,255.00
1213,2015-10-29,4,1607.00,417820.00,265.00,255.00,265.00
1214,2015-11-01,10,6745.00,1816113.00,273.00,267.00,269.00
1215,2015-11-02,13,2115.00,577516.00,280.00,269.00,275.00
1216,2015-11-03,10,2583.00,714735.00,281.00,275.00,281.00
1217,2015-11-04,9,2788.00,760348.00,280.00,272.00,272.00
1218,2015-11-05,18,2874.00,792337.00,299.00,270.00,299.00
1219,2015-11-08,8,296.00,86844.00,296.00,289.00,296.00
1220,2015-11-09,7,734.00,201695.00,291.00,271.00,272.00
1221,2015-11-10,17,4406.00,1193599.00,275.00,268.00,272.00
1222,2015-11-15,5,303.00,81056.00,270.00,262.00,270.00
1223,2015-11-16,6,2184.00,587148.00,270.00,268.00,268.00
1224,2015-11-18,9,2833.00,763004.00,273.00,268.00,271.00
1225,2015-11-19,8,1550.00,413951.00,270.00,265.00,267.00
1226,2015-11-22,19,6871.00,1781296.00,265.00,255.00,256.00
1227,2015-11-23,8,1376.00,353275.00,261.00,252.00,261.00
1228,2015-11-24,10,4441.00,1163623.00,278.00,260.00,278.00
1229,2015-11-25,7,2639.00,692424.00,273.00,258.00,268.00
1230,2015-11-26,6,1484.00,394856.00,268.00,258.00,260.00
1231,2015-11-29,15,4283.00,1084865.00,256.00,251.00,253.00
1232,2015-11-30,16,3588.00,921867.00,267.00,255.00,267.00
1233,2015-12-01,20,5524.00,1448068.00,266.00,260.00,264.00
1234,2015-12-02,28,4455.00,1165188.00,275.00,257.00,275.00
1235,2015-12-03,7,482.00,130900.00,280.00,269.00,280.00
1236,2015-12-06,16,2748.00,758090.00,279.00,270.00,270.00
1237,2015-12-07,14,4152.00,1084920.00,265.00,260.00,260.00
1238,2015-12-08,9,3447.00,896028.00,263.00,258.00,263.00
1239,2015-12-09,19,3823.00,998391.00,265.00,260.00,265.00
1240,2015-12-10,20,3245.00,853212.00,268.00,260.00,263.00
1241,2015-12-13,15,3276.00,877568.00,272.00,263.00,270.00
1242,2015-12-14,6,531.00,141687.00,270.00,264.00,270.00
1243,2015-12-15,8,1957.00,516772.00,267.00,258.00,265.00
1244,2015-12-16,28,10395.00,2718618.00,265.00,260.00,260.00
1245,2015-12-17,11,6204.00,1612816.00,261.00,257.00,260.00
1246,2015-12-20,12,10840.00,2808136.00,260.00,258.00,260.00
1247,2015-12-21,17,2708.00,694316.00,259.00,255.00,258.00
1248,2015-12-22,20,4944.00,1277140.00,263.00,257.00,258.00
1249,2015-12-23,8,1794.00,460108.00,261.00,255.00,260.00
1250,2015-12-24,12,1469.00,376363.00,260.00,253.00,258.00
1251,2015-12-27,10,1606.00,414540.00,263.00,255.00,259.00
1252,2015-12-28,27,11495.00,2926662.00,258.00,253.00,255.00
1253,2015-12-29,19,2124.00,546154.00,262.00,254.00,255.00
1254,2015-12-31,29,4564.00,1179741.00,264.00,254.00,260.00
1255,2016-01-03,28,3910.00,1000109.00,258.00,253.00,256.00
1256,2016-01-04,23,5072.00,1296773.00,261.00,254.00,257.00
1257,2016-01-05,45,8473.00,2180383.00,275.00,252.00,270.00
1258,2016-01-06,19,5504.00,1417814.00,268.00,254.00,262.00
1259,2016-01-07,31,5041.00,1300272.00,265.00,254.00,256.00
